genome_id,pattern_idx,pattern,time_s,mem_gb,precision,recall,f1
GCF_963575795.1_GENOMIC21-004_genomic.fna,131,#####____________,34.98,8.09,0.0518,0.7169,0.0966
GCF_963575795.1_GENOMIC21-004_genomic.fna,141,#####______________________,23.12,5.73,0.0523,0.6205,0.0965
GCF_963575795.1_GENOMIC21-004_genomic.fna,151,######__,54.94,13.79,0.0466,0.8614,0.0884
GCF_963575795.1_GENOMIC21-004_genomic.fna,161,######____________,34.18,8.10,0.0554,0.7229,0.1029
GCF_963575795.1_GENOMIC21-004_genomic.fna,171,######______________________,27.25,7.14,0.0554,0.7229,0.1029
GCF_963575795.1_GENOMIC21-004_genomic.fna,181,#######__,54.88,13.78,0.0476,0.8614,0.0902
GCF_963575795.1_GENOMIC21-004_genomic.fna,191,#######____________,35.78,8.09,0.0581,0.8012,0.1083
GCF_963575795.1_GENOMIC21-004_genomic.fna,201,#######______________________,25.87,7.44,0.0581,0.8012,0.1083
GCF_963575795.1_GENOMIC21-004_genomic.fna,211,########__,59.14,13.81,0.0453,0.8614,0.0861
GCF_963575795.1_GENOMIC21-004_genomic.fna,221,########____________,32.88,8.09,0.0577,0.8373,0.1080
GCF_963575795.1_GENOMIC21-004_genomic.fna,231,########______________________,32.05,7.77,0.0577,0.8373,0.1080
GCF_963575795.1_GENOMIC21-004_genomic.fna,241,#########__,56.82,14.13,0.0461,0.8614,0.0875
GCF_963575795.1_GENOMIC21-004_genomic.fna,251,#########____________,34.83,8.78,0.0566,0.8494,0.1061
GCF_963575795.1_GENOMIC21-004_genomic.fna,261,#########______________________,33.99,8.75,0.0566,0.8494,0.1061
GCF_963575795.1_GENOMIC21-004_genomic.fna,271,##########__,58.93,14.47,0.0462,0.8614,0.0877
GCF_963575795.1_GENOMIC21-004_genomic.fna,281,##########____________,37.52,9.37,0.0549,0.8554,0.1032
GCF_963575795.1_GENOMIC21-004_genomic.fna,291,##########______________________,36.58,9.36,0.0549,0.8554,0.1032
GCF_963575795.1_GENOMIC21-004_genomic.fna,301,###########__,59.67,14.46,0.0454,0.8614,0.0863
GCF_963575795.1_GENOMIC21-004_genomic.fna,311,###########____________,40.58,11.84,0.0513,0.8614,0.0968
GCF_963575795.1_GENOMIC21-004_genomic.fna,321,###########______________________,41.84,11.83,0.0513,0.8614,0.0968
GCF_963575795.1_GENOMIC21-004_genomic.fna,331,############__,63.10,14.45,0.0456,0.8614,0.0866
GCF_963575795.1_GENOMIC21-004_genomic.fna,341,############____________,45.64,12.17,0.0508,0.8614,0.0959
GCF_963575795.1_GENOMIC21-004_genomic.fna,351,############______________________,45.26,12.15,0.0508,0.8614,0.0959
GCF_963575795.1_GENOMIC21-004_genomic.fna,361,#############__,65.37,14.45,0.0456,0.8614,0.0866
GCF_963575795.1_GENOMIC21-004_genomic.fna,371,#############____________,46.80,12.48,0.0502,0.8614,0.0949
GCF_963575795.1_GENOMIC21-004_genomic.fna,381,#############______________________,48.01,12.48,0.0502,0.8614,0.0949
GCF_963575795.1_GENOMIC21-004_genomic.fna,391,##############__,91.47,14.45,0.0461,0.8614,0.0875
GCF_963575795.1_GENOMIC21-004_genomic.fna,401,##############____________,48.34,12.81,0.0494,0.8614,0.0934
GCF_963575795.1_GENOMIC21-004_genomic.fna,411,##############______________________,47.85,12.82,0.0494,0.8614,0.0934
GCF_963575795.1_GENOMIC21-004_genomic.fna,421,###############__,59.73,14.45,0.0464,0.8614,0.0881
GCF_963575795.1_GENOMIC21-004_genomic.fna,431,###############____________,49.04,13.12,0.0484,0.8614,0.0917
GCF_963575795.1_GENOMIC21-004_genomic.fna,441,###############______________________,52.35,13.13,0.0484,0.8614,0.0917
GCF_963575795.1_GENOMIC21-004_genomic.fna,451,#__#_#__#_#__#__#__####__#__##__#_#_#_#__#__##_#_#,34.32,8.30,0.0512,0.8675,0.0967
GCF_963575795.1_GENOMIC21-004_genomic.fna,461,#__##__#__##__###_###_#_###__#_##__#_##__#__##__##__,42.44,12.08,0.0498,0.8675,0.0942
GCF_963575795.1_GENOMIC21-004_genomic.fna,471,#__#__#__#_#__##__##_##_#__#_###_##__#__#__#_#__#_,34.47,8.11,0.0539,0.8554,0.1014
GCF_963575795.1_GENOMIC21-004_genomic.fna,481,#__#_##_#_#_##__##__#__#__#_###_##_#_##__##__#_###__,43.90,11.85,0.0487,0.8675,0.0922
GCF_963575795.1_GENOMIC21-004_genomic.fna,491,#__#__#__#_#_#__#__#_##_##__#_#_#__##_#_#_#_#_#__#,31.32,7.91,0.0520,0.8434,0.0980
GCF_004358365.1_ASM435836v1_genomic.fna,1,#__,31.47,7.44,0.0571,0.8182,0.1068
GCF_004358365.1_ASM435836v1_genomic.fna,11,#____________,14.47,3.56,0.0701,0.4545,0.1215
GCF_004358365.1_ASM435836v1_genomic.fna,21,#______________________,11.03,2.75,0.0000,0.0000,0.0000
GCF_004358365.1_ASM435836v1_genomic.fna,31,##__,42.30,11.76,0.0519,0.8239,0.0976
GCF_004358365.1_ASM435836v1_genomic.fna,41,##____________,21.44,4.96,0.0611,0.5511,0.1100
GCF_004358365.1_ASM435836v1_genomic.fna,51,##______________________,13.07,3.33,0.0000,0.0000,0.0000
GCF_004358365.1_ASM435836v1_genomic.fna,61,###__,47.54,12.47,0.0483,0.8409,0.0914
GCF_004358365.1_ASM435836v1_genomic.fna,71,###____________,27.11,7.13,0.0566,0.7557,0.1053
GCF_004358365.1_ASM435836v1_genomic.fna,81,###______________________,17.30,4.40,0.0636,0.4432,0.1112
GCF_004358365.1_ASM435836v1_genomic.fna,91,####__,51.59,13.14,0.0511,0.8352,0.0963
GCF_004358365.1_ASM435836v1_genomic.fna,101,####____________,32.19,7.78,0.0555,0.7727,0.1036
GCF_004358365.1_ASM435836v1_genomic.fna,111,####______________________,20.64,4.96,0.0617,0.6023,0.1119
GCF_004358365.1_ASM435836v1_genomic.fna,121,#####__,51.44,13.14,0.0478,0.8409,0.0905
GCF_004358365.1_ASM435836v1_genomic.fna,131,#####____________,33.15,8.10,0.0569,0.7670,0.1059
GCF_004358365.1_ASM435836v1_genomic.fna,141,#####______________________,21.90,5.72,0.0623,0.7102,0.1146
GCF_004358365.1_ASM435836v1_genomic.fna,151,######__,54.36,13.78,0.0477,0.8409,0.0903
GCF_004358365.1_ASM435836v1_genomic.fna,161,######____________,34.23,8.10,0.0610,0.7670,0.1130
GCF_004358365.1_ASM435836v1_genomic.fna,171,######______________________,25.26,7.13,0.0610,0.7670,0.1130
GCF_004358365.1_ASM435836v1_genomic.fna,181,#######__,54.61,13.78,0.0487,0.8409,0.0921
GCF_004358365.1_ASM435836v1_genomic.fna,191,#######____________,35.33,8.09,0.0607,0.8068,0.1129
GCF_004358365.1_ASM435836v1_genomic.fna,201,#######______________________,29.14,7.44,0.0607,0.8068,0.1129
GCF_004358365.1_ASM435836v1_genomic.fna,211,########__,55.66,13.81,0.0466,0.8409,0.0883
