pattern_idx,pattern,match_count,n_genomes,time_s,mem_gb,precision,recall,f1
120,#####_,5,46,57.79978260869565,14.134999999999998,0.5981978260869565,0.7881782608695653,0.5768826086956523
130,#####___________,5,46,36.045434782608694,8.445652173913047,0.6079739130434783,0.7280978260869565,0.5593826086956524
140,#####_____________________,5,46,23.719565217391306,5.526956521739131,0.6028478260869563,0.596023913043478,0.49824782608695684
129,#####__________,5,49,36.8865306122449,8.843469387755107,0.628030612244898,0.7404632653061223,0.5794653061224488
139,#####____________________,5,49,23.77265306122448,5.515714285714287,0.6233857142857141,0.587555102040816,0.5053836734693881
149,#####______________________________,5,49,23.674897959183667,5.515510204081632,0.6233857142857141,0.587555102040816,0.5053836734693881
127,#####________,5,49,37.837142857142865,8.974897959183668,0.6258755102040815,0.7657510204081633,0.5881367346938777
137,#####__________________,5,49,23.274285714285707,5.516530612244898,0.6233857142857141,0.587555102040816,0.5053836734693881
147,#####____________________________,5,49,23.442857142857136,5.51673469387755,0.6233857142857141,0.587555102040816,0.5053836734693881
124,#####_____,5,49,41.16673469387754,11.34387755102041,0.6242877551020407,0.7698122448979593,0.5877387755102041
134,#####_______________,5,49,26.008163265306123,6.873469387755097,0.6233857142857141,0.587555102040816,0.5053836734693881
144,#####_________________________,5,49,23.385714285714283,5.515714285714287,0.6233857142857141,0.587555102040816,0.5053836734693881
151,######__,6,48,54.800625,13.807708333333336,0.6143000000000001,0.7865729166666667,0.5881083333333335
161,######____________,6,48,32.760416666666664,7.937916666666669,0.6188291666666667,0.6500750000000002,0.5312458333333331
171,######______________________,6,48,26.74833333333334,6.963749999999997,0.6188291666666667,0.6500750000000002,0.5312458333333331
156,######_______,6,49,43.43081632653062,11.99183673469388,0.6243204081632654,0.7732448979591835,0.5905999999999996
166,######_________________,6,49,26.71020408163266,6.958979591836733,0.6254020408163266,0.6465734693877553,0.533351020408163
176,######___________________________,6,49,26.62612244897959,6.961020408163263,0.6254020408163266,0.6465734693877553,0.533351020408163
155,######______,6,49,44.01,12.121224489795916,0.6238081632653061,0.7771938775510203,0.5920530612244899
