genome_id,pattern_idx,pattern,time_s,mem_gb,precision,recall,f1
GCF_963575795.1_GENOMIC21-004_genomic.fna,418,##############_____________________________,46.63,12.81,0.0494,0.8614,0.0934
GCF_963575795.1_GENOMIC21-004_genomic.fna,428,###############_________,50.07,13.13,0.0484,0.8614,0.0917
GCF_963575795.1_GENOMIC21-004_genomic.fna,438,###############___________________,51.10,13.13,0.0484,0.8614,0.0917
GCF_963575795.1_GENOMIC21-004_genomic.fna,448,###############_____________________________,49.03,13.14,0.0484,0.8614,0.0917
GCF_963575795.1_GENOMIC21-004_genomic.fna,458,##__##__#_##_##__#_#__##__#__#__#_#__#__#_#_##_###_,43.58,11.77,0.0500,0.8675,0.0946
GCF_963575795.1_GENOMIC21-004_genomic.fna,468,##__##_#__##__####_##_#__#__###_#_#_###_####_####_,47.46,12.49,0.0493,0.8675,0.0933
GCF_963575795.1_GENOMIC21-004_genomic.fna,478,##_#####__#__#__#_#_#__##_#_#_###__#__##__#_#__#_#__,43.53,12.09,0.0497,0.8675,0.0940
GCF_963575795.1_GENOMIC21-004_genomic.fna,488,#__#__##_#_##_#_##__#__#__#_#_##__####__#_#__####_,43.06,11.85,0.0501,0.8614,0.0947
GCF_963575795.1_GENOMIC21-004_genomic.fna,498,#_#__##__#_#_##__#__##_##__#_##__#__#__#_#__#__#__,40.14,9.38,0.0497,0.8554,0.0939
GCF_004358365.1_ASM435836v1_genomic.fna,8,#_________,18.55,4.40,0.0670,0.8523,0.1242
GCF_004358365.1_ASM435836v1_genomic.fna,18,#___________________,15.96,3.33,0.0000,0.0000,0.0000
GCF_004358365.1_ASM435836v1_genomic.fna,28,#_____________________________,13.26,2.75,0.0000,0.0000,0.0000
GCF_004358365.1_ASM435836v1_genomic.fna,38,##_________,22.42,4.97,0.0692,0.6193,0.1245
GCF_004358365.1_ASM435836v1_genomic.fna,48,##___________________,14.63,3.33,0.0000,0.0000,0.0000
GCF_004358365.1_ASM435836v1_genomic.fna,58,##_____________________________,18.12,3.33,0.0000,0.0000,0.0000
GCF_004358365.1_ASM435836v1_genomic.fna,68,###_________,26.98,7.13,0.0594,0.7670,0.1103
GCF_004358365.1_ASM435836v1_genomic.fna,78,###___________________,16.68,4.40,0.0636,0.4432,0.1112
GCF_004358365.1_ASM435836v1_genomic.fna,88,###_____________________________,18.81,4.40,0.0636,0.4432,0.1112
GCF_004358365.1_ASM435836v1_genomic.fna,98,####_________,33.64,8.54,0.0541,0.8125,0.1014
GCF_004358365.1_ASM435836v1_genomic.fna,108,####___________________,31.87,4.96,0.0617,0.6023,0.1119
GCF_004358365.1_ASM435836v1_genomic.fna,118,####_____________________________,49.41,4.96,0.0617,0.6023,0.1119
GCF_004358365.1_ASM435836v1_genomic.fna,128,#####_________,41.20,9.37,0.0516,0.8125,0.0970
GCF_004358365.1_ASM435836v1_genomic.fna,138,#####___________________,23.65,5.73,0.0623,0.7102,0.1146
GCF_004358365.1_ASM435836v1_genomic.fna,148,#####_____________________________,21.94,5.74,0.0623,0.7102,0.1146
GCF_004358365.1_ASM435836v1_genomic.fna,158,######_________,41.20,12.09,0.0513,0.8182,0.0965
