genome_id,pattern_idx,pattern,time_s,mem_gb,precision,recall,f1
GCF_049264865.1_ASM4926486v1_genomic.fna,80,###_____________________,20.58,4.40,0.0465,0.3618,0.0824
GCF_049264865.1_ASM4926486v1_genomic.fna,90,####_,70.16,13.78,0.0403,0.8289,0.0769
GCF_049264865.1_ASM4926486v1_genomic.fna,100,####___________,42.43,7.76,0.0462,0.7763,0.0872
GCF_049264865.1_ASM4926486v1_genomic.fna,110,####_____________________,25.51,4.96,0.0458,0.5263,0.0843
GCF_049264865.1_ASM4926486v1_genomic.fna,120,#####_,72.84,14.11,0.0409,0.8289,0.0780
GCF_049264865.1_ASM4926486v1_genomic.fna,130,#####___________,43.60,8.41,0.0458,0.7763,0.0865
GCF_049264865.1_ASM4926486v1_genomic.fna,140,#####_____________________,34.43,5.71,0.0486,0.6447,0.0904
GCF_049264865.1_ASM4926486v1_genomic.fna,150,######_,79.12,14.12,0.0402,0.8289,0.0767
GCF_049264865.1_ASM4926486v1_genomic.fna,160,######___________,49.22,8.42,0.0462,0.7566,0.0871
GCF_049264865.1_ASM4926486v1_genomic.fna,170,######_____________________,39.20,7.12,0.0496,0.7171,0.0928
GCF_049264865.1_ASM4926486v1_genomic.fna,180,#######_,85.74,14.45,0.0402,0.8289,0.0767
GCF_049264865.1_ASM4926486v1_genomic.fna,190,#######___________,52.46,8.41,0.0501,0.7763,0.0941
GCF_049264865.1_ASM4926486v1_genomic.fna,200,#######_____________________,44.65,7.44,0.0501,0.7763,0.0941
GCF_049264865.1_ASM4926486v1_genomic.fna,210,########_,87.99,14.45,0.0406,0.8289,0.0774
GCF_049264865.1_ASM4926486v1_genomic.fna,220,########___________,49.65,8.41,0.0501,0.8158,0.0944
GCF_049264865.1_ASM4926486v1_genomic.fna,230,########_____________________,43.57,7.77,0.0501,0.8158,0.0944
GCF_049264865.1_ASM4926486v1_genomic.fna,240,#########_,83.58,14.49,0.0398,0.8289,0.0760
GCF_049264865.1_ASM4926486v1_genomic.fna,250,#########___________,50.97,9.05,0.0493,0.8289,0.0931
GCF_049264865.1_ASM4926486v1_genomic.fna,260,#########_____________________,49.15,8.74,0.0493,0.8289,0.0931
GCF_049264865.1_ASM4926486v1_genomic.fna,270,##########_,83.77,14.81,0.0404,0.8289,0.0770
GCF_049264865.1_ASM4926486v1_genomic.fna,280,##########___________,50.36,9.36,0.0483,0.8355,0.0913
GCF_049264865.1_ASM4926486v1_genomic.fna,290,##########_____________________,52.95,9.36,0.0483,0.8355,0.0913
GCF_049264865.1_ASM4926486v1_genomic.fna,300,###########_,84.44,14.78,0.0398,0.8289,0.0760
GCF_049264865.1_ASM4926486v1_genomic.fna,310,###########___________,58.18,11.83,0.0455,0.8355,0.0863
GCF_049264865.1_ASM4926486v1_genomic.fna,320,###########_____________________,60.28,11.82,0.0455,0.8355,0.0863
GCF_049264865.1_ASM4926486v1_genomic.fna,330,############_,81.13,14.81,0.0400,0.8289,0.0763
GCF_049264865.1_ASM4926486v1_genomic.fna,340,############___________,58.09,12.15,0.0452,0.8355,0.0858
GCF_049264865.1_ASM4926486v1_genomic.fna,350,############_____________________,57.67,12.16,0.0452,0.8355,0.0858
GCF_049264865.1_ASM4926486v1_genomic.fna,360,#############_,73.12,14.80,0.0400,0.8289,0.0763
GCF_049264865.1_ASM4926486v1_genomic.fna,370,#############___________,48.81,12.48,0.0443,0.8355,0.0841
GCF_049264865.1_ASM4926486v1_genomic.fna,380,#############_____________________,57.31,12.48,0.0443,0.8355,0.0841
GCF_049264865.1_ASM4926486v1_genomic.fna,390,##############_,74.60,14.79,0.0399,0.8289,0.0761
GCF_049264865.1_ASM4926486v1_genomic.fna,400,##############___________,58.76,12.81,0.0434,0.8355,0.0825
GCF_049264865.1_ASM4926486v1_genomic.fna,410,##############_____________________,46.80,12.81,0.0434,0.8355,0.0825
GCF_049264865.1_ASM4926486v1_genomic.fna,420,###############_,58.68,14.79,0.0402,0.8289,0.0767
GCF_049264865.1_ASM4926486v1_genomic.fna,430,###############___________,50.42,13.13,0.0426,0.8289,0.0810
GCF_049264865.1_ASM4926486v1_genomic.fna,440,###############_____________________,50.53,13.15,0.0426,0.8289,0.0810
GCF_049264865.1_ASM4926486v1_genomic.fna,450,##_#_#_##__#_##__#_#_#__#_#__###_#__#_#__##__#__##__,41.85,11.77,0.0456,0.8355,0.0865
GCF_049264865.1_ASM4926486v1_genomic.fna,460,#_##_##__#__#__##__#_#_##__#_#_#_#__##__#__#__#__#_,39.40,9.38,0.0435,0.8158,0.0826
GCF_049264865.1_ASM4926486v1_genomic.fna,470,#_#__#__#__#__#_#__#__###__#__##_#__##__#_#_##_#__,34.07,8.13,0.0443,0.8026,0.0840
GCF_049264865.1_ASM4926486v1_genomic.fna,480,#_#__#__##_##_#__##_##__##__#__#_#__##_#__#_###__#_,39.72,11.77,0.0435,0.8224,0.0826
GCF_049264865.1_ASM4926486v1_genomic.fna,490,#__#__##_##_#__##__#__####__#_##_#_#_#_#_##__#__##_,39.41,9.38,0.0444,0.8355,0.0843
GCF_963575795.1_GENOMIC21-004_genomic.fna,0,#_,40.15,11.76,0.0486,0.8614,0.0920
GCF_963575795.1_GENOMIC21-004_genomic.fna,10,#___________,15.15,3.56,0.0654,0.4277,0.1135
GCF_963575795.1_GENOMIC21-004_genomic.fna,20,#_____________________,11.20,2.75,0.0000,0.0000,0.0000
GCF_963575795.1_GENOMIC21-004_genomic.fna,30,##_,47.13,12.81,0.0487,0.8675,0.0922
GCF_963575795.1_GENOMIC21-004_genomic.fna,40,##___________,21.01,4.96,0.0612,0.5904,0.1109
GCF_963575795.1_GENOMIC21-004_genomic.fna,50,##_____________________,13.09,3.33,0.0000,0.0000,0.0000
GCF_963575795.1_GENOMIC21-004_genomic.fna,60,###_,54.62,13.46,0.0462,0.8614,0.0877
GCF_963575795.1_GENOMIC21-004_genomic.fna,70,###___________,27.23,7.12,0.0524,0.7289,0.0978
GCF_963575795.1_GENOMIC21-004_genomic.fna,80,###_____________________,19.07,4.40,0.0486,0.3494,0.0853
GCF_963575795.1_GENOMIC21-004_genomic.fna,90,####_,54.72,13.78,0.0458,0.8614,0.0870
GCF_963575795.1_GENOMIC21-004_genomic.fna,100,####___________,32.43,7.76,0.0507,0.7771,0.0952
GCF_963575795.1_GENOMIC21-004_genomic.fna,110,####_____________________,19.43,4.96,0.0532,0.5422,0.0969
GCF_963575795.1_GENOMIC21-004_genomic.fna,120,#####_,59.14,14.11,0.0465,0.8614,0.0882
GCF_963575795.1_GENOMIC21-004_genomic.fna,130,#####___________,35.65,8.41,0.0512,0.7831,0.0961
GCF_963575795.1_GENOMIC21-004_genomic.fna,140,#####_____________________,23.57,5.75,0.0523,0.6205,0.0965
GCF_963575795.1_GENOMIC21-004_genomic.fna,150,######_,55.86,14.13,0.0456,0.8614,0.0866
GCF_963575795.1_GENOMIC21-004_genomic.fna,160,######___________,37.30,8.42,0.0536,0.7831,0.1003
GCF_963575795.1_GENOMIC21-004_genomic.fna,170,######_____________________,27.57,7.13,0.0554,0.7229,0.1029
GCF_963575795.1_GENOMIC21-004_genomic.fna,180,#######_,61.52,14.45,0.0456,0.8614,0.0866
GCF_963575795.1_GENOMIC21-004_genomic.fna,190,#######___________,34.91,8.41,0.0581,0.8012,0.1083
GCF_963575795.1_GENOMIC21-004_genomic.fna,200,#######_____________________,29.04,7.44,0.0581,0.8012,0.1083
GCF_963575795.1_GENOMIC21-004_genomic.fna,210,########_,59.68,14.46,0.0461,0.8614,0.0875
GCF_963575795.1_GENOMIC21-004_genomic.fna,220,########___________,37.30,8.41,0.0577,0.8373,0.1080
GCF_963575795.1_GENOMIC21-004_genomic.fna,230,########_____________________,32.14,7.77,0.0577,0.8373,0.1080
GCF_963575795.1_GENOMIC21-004_genomic.fna,240,#########_,60.86,14.46,0.0451,0.8614,0.0857
GCF_963575795.1_GENOMIC21-004_genomic.fna,250,#########___________,38.11,9.05,0.0566,0.8494,0.1061
GCF_963575795.1_GENOMIC21-004_genomic.fna,260,#########_____________________,33.61,8.75,0.0566,0.8494,0.1061
GCF_963575795.1_GENOMIC21-004_genomic.fna,270,##########_,64.40,14.78,0.0458,0.8614,0.0870
GCF_963575795.1_GENOMIC21-004_genomic.fna,280,##########___________,40.74,9.37,0.0549,0.8554,0.1032
GCF_963575795.1_GENOMIC21-004_genomic.fna,290,##########_____________________,39.66,9.37,0.0549,0.8554,0.1032
GCF_963575795.1_GENOMIC21-004_genomic.fna,300,###########_,62.74,14.77,0.0452,0.8614,0.0859
GCF_963575795.1_GENOMIC21-004_genomic.fna,310,###########___________,48.02,11.83,0.0513,0.8614,0.0968
GCF_963575795.1_GENOMIC21-004_genomic.fna,320,###########_____________________,39.88,11.83,0.0513,0.8614,0.0968
GCF_963575795.1_GENOMIC21-004_genomic.fna,330,############_,77.81,14.77,0.0453,0.8614,0.0861
GCF_963575795.1_GENOMIC21-004_genomic.fna,340,############___________,66.24,12.16,0.0508,0.8614,0.0959
GCF_963575795.1_GENOMIC21-004_genomic.fna,350,############_____________________,43.84,12.15,0.0508,0.8614,0.0959
GCF_963575795.1_GENOMIC21-004_genomic.fna,360,#############_,60.73,14.78,0.0454,0.8614,0.0863
GCF_963575795.1_GENOMIC21-004_genomic.fna,370,#############___________,43.81,12.48,0.0502,0.8614,0.0949
GCF_963575795.1_GENOMIC21-004_genomic.fna,380,#############_____________________,43.54,12.49,0.0502,0.8614,0.0949
GCF_963575795.1_GENOMIC21-004_genomic.fna,390,##############_,64.95,14.78,0.0454,0.8614,0.0863
GCF_963575795.1_GENOMIC21-004_genomic.fna,400,##############___________,46.53,12.82,0.0494,0.8614,0.0934
GCF_963575795.1_GENOMIC21-004_genomic.fna,410,##############_____________________,45.50,12.81,0.0494,0.8614,0.0934
GCF_963575795.1_GENOMIC21-004_genomic.fna,420,###############_,63.14,14.78,0.0455,0.8614,0.0864
GCF_963575795.1_GENOMIC21-004_genomic.fna,430,###############___________,47.69,13.14,0.0484,0.8614,0.0917
GCF_963575795.1_GENOMIC21-004_genomic.fna,440,###############_____________________,50.43,13.14,0.0484,0.8614,0.0917
GCF_963575795.1_GENOMIC21-004_genomic.fna,450,##_#_#_##__#_##__#_#_#__#_#__###_#__#_#__##__#__##__,40.56,11.76,0.0517,0.8675,0.0976
GCF_963575795.1_GENOMIC21-004_genomic.fna,460,#_##_##__#__#__##__#_#_##__#_#_#_#__##__#__#__#__#_,38.87,9.38,0.0496,0.8554,0.0938
GCF_963575795.1_GENOMIC21-004_genomic.fna,470,#_#__#__#__#__#_#__#__###__#__##_#__##__#_#_##_#__,33.22,8.13,0.0507,0.8373,0.0956
GCF_963575795.1_GENOMIC21-004_genomic.fna,480,#_#__#__##_##_#__##_##__##__#__#_#__##_#__#_###__#_,40.39,11.77,0.0496,0.8494,0.0937
GCF_963575795.1_GENOMIC21-004_genomic.fna,490,#__#__##_##_#__##__#__####__#_##_#_#_#_#_##__#__##_,38.48,9.39,0.0501,0.8675,0.0947
GCF_004358365.1_ASM435836v1_genomic.fna,0,#_,40.02,11.77,0.0498,0.8409,0.0940
GCF_004358365.1_ASM435836v1_genomic.fna,10,#___________,15.84,3.56,0.0718,0.4375,0.1234
GCF_004358365.1_ASM435836v1_genomic.fna,20,#_____________________,12.48,2.75,0.0000,0.0000,0.0000
GCF_004358365.1_ASM435836v1_genomic.fna,30,##_,50.19,12.82,0.0504,0.8466,0.0951
GCF_004358365.1_ASM435836v1_genomic.fna,40,##___________,21.47,4.96,0.0652,0.5909,0.1174
GCF_004358365.1_ASM435836v1_genomic.fna,50,##_____________________,15.01,3.33,0.0000,0.0000,0.0000
GCF_004358365.1_ASM435836v1_genomic.fna,60,###_,51.42,13.46,0.0477,0.8409,0.0903
GCF_004358365.1_ASM435836v1_genomic.fna,70,###___________,27.27,7.13,0.0558,0.7386,0.1038
GCF_004358365.1_ASM435836v1_genomic.fna,80,###_____________________,18.38,4.40,0.0636,0.4432,0.1112
GCF_004358365.1_ASM435836v1_genomic.fna,90,####_,56.46,13.80,0.0470,0.8409,0.0890
GCF_004358365.1_ASM435836v1_genomic.fna,100,####___________,30.23,7.77,0.0548,0.8011,0.1026
GCF_004358365.1_ASM435836v1_genomic.fna,110,####_____________________,21.12,4.96,0.0617,0.6023,0.1119
GCF_004358365.1_ASM435836v1_genomic.fna,120,#####_,56.33,14.12,0.0477,0.8409,0.0903
GCF_004358365.1_ASM435836v1_genomic.fna,130,#####___________,37.47,8.41,0.0544,0.8011,0.1019
GCF_004358365.1_ASM435836v1_genomic.fna,140,#####_____________________,24.78,5.73,0.0623,0.7102,0.1146
GCF_004358365.1_ASM435836v1_genomic.fna,150,######_,62.27,14.12,0.0469,0.8409,0.0888
GCF_004358365.1_ASM435836v1_genomic.fna,160,######___________,37.40,8.41,0.0564,0.8011,0.1054
GCF_004358365.1_ASM435836v1_genomic.fna,170,######_____________________,26.51,7.13,0.0610,0.7670,0.1130
GCF_004358365.1_ASM435836v1_genomic.fna,180,#######_,61.89,14.45,0.0470,0.8409,0.0890
GCF_004358365.1_ASM435836v1_genomic.fna,190,#######___________,36.52,8.42,0.0607,0.8068,0.1129
GCF_004358365.1_ASM435836v1_genomic.fna,200,#######_____________________,29.57,7.44,0.0607,0.8068,0.1129
GCF_004358365.1_ASM435836v1_genomic.fna,210,########_,59.26,14.46,0.0472,0.8409,0.0894
GCF_004358365.1_ASM435836v1_genomic.fna,220,########___________,36.81,8.42,0.0595,0.8239,0.1110
GCF_004358365.1_ASM435836v1_genomic.fna,230,########_____________________,34.13,7.77,0.0595,0.8239,0.1110
GCF_004358365.1_ASM435836v1_genomic.fna,240,#########_,61.23,14.50,0.0464,0.8409,0.0879
GCF_004358365.1_ASM435836v1_genomic.fna,250,#########___________,34.28,8.98,0.0583,0.8352,0.1090
GCF_004358365.1_ASM435836v1_genomic.fna,260,#########_____________________,32.94,8.65,0.0583,0.8352,0.1090
GCF_004358365.1_ASM435836v1_genomic.fna,270,##########_,60.09,14.81,0.0471,0.8409,0.0892
GCF_004358365.1_ASM435836v1_genomic.fna,280,##########___________,37.49,9.36,0.0564,0.8352,0.1057
GCF_004358365.1_ASM435836v1_genomic.fna,290,##########_____________________,35.25,9.37,0.0564,0.8352,0.1057
GCF_004358365.1_ASM435836v1_genomic.fna,300,###########_,63.21,14.79,0.0466,0.8409,0.0883
GCF_004358365.1_ASM435836v1_genomic.fna,310,###########___________,42.16,11.83,0.0529,0.8409,0.0995
GCF_004358365.1_ASM435836v1_genomic.fna,320,###########_____________________,41.04,11.83,0.0529,0.8409,0.0995
GCF_004358365.1_ASM435836v1_genomic.fna,330,############_,62.44,14.81,0.0467,0.8409,0.0885
GCF_004358365.1_ASM435836v1_genomic.fna,340,############___________,44.99,12.16,0.0522,0.8409,0.0983
GCF_004358365.1_ASM435836v1_genomic.fna,350,############_____________________,42.47,12.16,0.0522,0.8409,0.0983
GCF_004358365.1_ASM435836v1_genomic.fna,360,#############_,60.70,14.80,0.0466,0.8409,0.0883
GCF_004358365.1_ASM435836v1_genomic.fna,370,#############___________,44.56,12.49,0.0514,0.8409,0.0969
GCF_004358365.1_ASM435836v1_genomic.fna,380,#############_____________________,47.55,12.48,0.0514,0.8409,0.0969
GCF_004358365.1_ASM435836v1_genomic.fna,390,##############_,60.11,14.80,0.0465,0.8409,0.0881
GCF_004358365.1_ASM435836v1_genomic.fna,400,##############___________,48.73,12.81,0.0503,0.8409,0.0949
GCF_004358365.1_ASM435836v1_genomic.fna,410,##############_____________________,47.35,12.82,0.0503,0.8409,0.0949
GCF_004358365.1_ASM435836v1_genomic.fna,420,###############_,61.67,14.78,0.0470,0.8409,0.0890
GCF_004358365.1_ASM435836v1_genomic.fna,430,###############___________,48.12,13.13,0.0494,0.8409,0.0933
GCF_004358365.1_ASM435836v1_genomic.fna,440,###############_____________________,51.84,13.14,0.0494,0.8409,0.0933
GCF_004358365.1_ASM435836v1_genomic.fna,450,##_#_#_##__#_##__#_#_#__#_#__###_#__#_#__##__#__##__,39.91,11.77,0.0532,0.8409,0.1001
GCF_004358365.1_ASM435836v1_genomic.fna,460,#_##_##__#__#__##__#_#_##__#_#_#_#__##__#__#__#__#_,40.77,9.38,0.0507,0.8352,0.0956
GCF_004358365.1_ASM435836v1_genomic.fna,470,#_#__#__#__#__#_#__#__###__#__##_#__##__#_#_##_#__,32.38,8.13,0.0528,0.8295,0.0993
GCF_004358365.1_ASM435836v1_genomic.fna,480,#_#__#__##_##_#__##_##__##__#__#_#__##_#__#_###__#_,44.65,11.77,0.0516,0.8409,0.0972
GCF_004358365.1_ASM435836v1_genomic.fna,490,#__#__##_##_#__##__#__####__#_##_#_#_#_#_##__#__##_,37.13,9.39,0.0520,0.8466,0.0980
GCF_049265845.1_ASM4926584v1_genomic.fna,0,#_,45.68,11.76,0.0481,0.8192,0.0909
GCF_049265845.1_ASM4926584v1_genomic.fna,10,#___________,14.81,3.56,0.0639,0.4011,0.1102
GCF_049265845.1_ASM4926584v1_genomic.fna,20,#_____________________,11.10,2.75,0.0000,0.0000,0.0000
GCF_049265845.1_ASM4926584v1_genomic.fna,30,##_,48.88,12.81,0.0493,0.8249,0.0930
GCF_049265845.1_ASM4926584v1_genomic.fna,40,##___________,22.56,4.96,0.0634,0.5932,0.1146
GCF_049265845.1_ASM4926584v1_genomic.fna,50,##_____________________,15.00,3.33,0.0000,0.0000,0.0000
GCF_049265845.1_ASM4926584v1_genomic.fna,60,###_,50.39,13.47,0.0461,0.8192,0.0873
GCF_049265845.1_ASM4926584v1_genomic.fna,70,###___________,25.45,7.13,0.0521,0.7006,0.0970
GCF_049265845.1_ASM4926584v1_genomic.fna,80,###_____________________,20.42,4.40,0.0569,0.3955,0.0995
GCF_049265845.1_ASM4926584v1_genomic.fna,90,####_,55.28,13.77,0.0457,0.8192,0.0866
GCF_049265845.1_ASM4926584v1_genomic.fna,100,####___________,31.31,7.76,0.0519,0.7627,0.0972
GCF_049265845.1_ASM4926584v1_genomic.fna,110,####_____________________,19.15,4.97,0.0579,0.5819,0.1053
GCF_049265845.1_ASM4926584v1_genomic.fna,120,#####_,58.86,14.12,0.0466,0.8192,0.0882
GCF_049265845.1_ASM4926584v1_genomic.fna,130,#####___________,36.64,8.42,0.0512,0.7571,0.0959
GCF_049265845.1_ASM4926584v1_genomic.fna,140,#####_____________________,24.52,5.73,0.0572,0.6610,0.1053
GCF_049265845.1_ASM4926584v1_genomic.fna,150,######_,56.48,14.13,0.0459,0.8192,0.0869
GCF_049265845.1_ASM4926584v1_genomic.fna,160,######___________,37.99,8.41,0.0530,0.7514,0.0990
GCF_049265845.1_ASM4926584v1_genomic.fna,170,######_____________________,26.16,7.13,0.0555,0.7006,0.1029
GCF_049265845.1_ASM4926584v1_genomic.fna,180,#######_,56.87,14.48,0.0457,0.8192,0.0866
GCF_049265845.1_ASM4926584v1_genomic.fna,190,#######___________,37.08,8.41,0.0566,0.7571,0.1053
GCF_049265845.1_ASM4926584v1_genomic.fna,200,#######_____________________,28.83,7.45,0.0566,0.7571,0.1053
GCF_049265845.1_ASM4926584v1_genomic.fna,210,########_,57.65,14.46,0.0463,0.8192,0.0876
GCF_049265845.1_ASM4926584v1_genomic.fna,220,########___________,35.28,8.42,0.0566,0.7910,0.1056
GCF_049265845.1_ASM4926584v1_genomic.fna,230,########_____________________,32.27,7.77,0.0566,0.7910,0.1056
GCF_049265845.1_ASM4926584v1_genomic.fna,240,#########_,59.92,14.47,0.0455,0.8192,0.0862
GCF_049265845.1_ASM4926584v1_genomic.fna,250,#########___________,37.10,8.99,0.0550,0.8023,0.1029
GCF_049265845.1_ASM4926584v1_genomic.fna,260,#########_____________________,32.19,8.64,0.0550,0.8023,0.1029
GCF_049265845.1_ASM4926584v1_genomic.fna,270,##########_,61.83,14.81,0.0458,0.8136,0.0867
GCF_049265845.1_ASM4926584v1_genomic.fna,280,##########___________,36.48,9.36,0.0532,0.7966,0.0997
GCF_049265845.1_ASM4926584v1_genomic.fna,290,##########_____________________,36.80,9.36,0.0532,0.7966,0.0997
GCF_049265845.1_ASM4926584v1_genomic.fna,300,###########_,58.75,14.80,0.0456,0.8192,0.0864
GCF_049265845.1_ASM4926584v1_genomic.fna,310,###########___________,43.15,11.84,0.0510,0.8192,0.0960
GCF_049265845.1_ASM4926584v1_genomic.fna,320,###########_____________________,40.29,11.84,0.0510,0.8192,0.0960
GCF_049265845.1_ASM4926584v1_genomic.fna,330,############_,62.00,14.80,0.0458,0.8192,0.0867
GCF_049265845.1_ASM4926584v1_genomic.fna,340,############___________,43.68,12.15,0.0505,0.8192,0.0951
GCF_049265845.1_ASM4926584v1_genomic.fna,350,############_____________________,42.10,12.15,0.0505,0.8192,0.0951
GCF_049265845.1_ASM4926584v1_genomic.fna,360,#############_,65.58,14.78,0.0456,0.8192,0.0864
GCF_049265845.1_ASM4926584v1_genomic.fna,370,#############___________,44.40,12.49,0.0498,0.8192,0.0939
